account_id,district_id,open_date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population.500,municipality_population_500.1999,municipality_population_2000.9999,municipality_population_..10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2370,51,1997-10-01,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496,3839,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,29100,15,9,65391,300
2372,1,1997-06-15,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,15,NA,33608,500
2373,14,1996-09-29,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604,6295,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7800,15,NA,25160,1100
2374,1,1995-12-07,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4500,15,NA,34017,200
2375,29,1994-05-16,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818,888,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24800,15,NA,94298,1000
2376,71,1996-12-14,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980,4595,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,47200,15,NA,69929,600
2377,77,1994-11-13,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7900,15,NA,26284,300
2378,16,1993-01-01,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63900,15,NA,151483,700
2379,44,1993-01-10,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18600,15,NA,33135,800
2380,46,1997-02-27,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11900,15,NA,46776,1000
2381,1,1997-02-13,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23300,15,NA,71894,600
2382,59,1994-03-08,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14150,15,NA,40485,1000
2383,68,1996-08-05,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4,4.72,5623,5887,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,36800,15,NA,63925,300
2384,40,1994-12-23,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,61100,15,NA,131556,500
2385,60,1996-11-15,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,27600,15,3,71913,300
2386,12,1996-12-17,monthly,Pribram,central Bohemia,107870,6,58,8754,137,84,29,6,1,3.8,4.31,3804,3868,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22200,15,NA,84973,600
2387,70,1996-06-22,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5700,15,NA,25618,800
2388,30,1993-06-09,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5670,15,NA,34939,300
2389,40,1996-06-02,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,NA,76551,1000
2390,1,1996-02-12,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,55600,15,NA,119584,700
2391,2,1997-11-07,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7200,15,NA,42555,500
2392,1,1997-05-18,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,28400,100,NA,64547,1100
2393,10,1993-01-07,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22720,15,NA,49006,900
2394,62,1997-08-23,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719,2906,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23000,15,NA,78548,400
2395,3,1996-06-24,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,30560,15,NA,50192,500
2396,2,1993-02-22,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10700,15,NA,31870,500
2397,70,1996-06-14,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11200,15,NA,38968,1000
2398,70,1996-11-25,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,NA,52539,200
2399,1,1994-04-26,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,28600,15,NA,79541,300
2400,40,1996-06-15,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3440,15,NA,43248,500
2401,16,1994-08-26,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10900,15,NA,51769,1100
2402,18,1997-11-06,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740,1910,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8750,15,NA,46475,1000
2403,25,1996-02-20,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7300,15,NA,39399,400
2404,8,1997-06-05,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179,4987,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12000,15,NA,48067,200
2405,64,1997-02-27,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,16300,15,NA,49968,600
2406,5,1996-03-22,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11350,15,NA,33887,400
2407,1,1996-07-21,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12300,15,NA,43782,900
2408,26,1996-12-27,monthly,Plzen - mesto,west Bohemia,170449,1,100,10787,131,0,0,0,1,2.6,3.09,6041,6261,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19600,15,NA,73900,600
2409,76,1996-02-13,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,12320,15,1,77751,1100
2410,54,1993-05-11,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,13450,15,2,80559,600
2411,69,1993-06-27,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,46400,15,NA,90525,700
2413,33,1997-10-27,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,1,0,5463,1998-10-06,17952,1496,12,C,TRUE,FALSE,20800,15,NA,57469,500
2414,1,1995-01-19,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5400,15,NA,19980,400
2415,16,1997-02-27,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18700,15,NA,57067,1100
2416,5,1996-01-23,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,20800,15,NA,62611,700
2417,44,1993-08-20,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,16000,15,NA,35354,800
2418,64,1996-10-29,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,64100,15,NA,129046,200
2419,24,1993-11-27,monthly,Karlovy Vary,west Bohemia,122603,8,80,8991,128,25,21,6,2,1.3,2.01,5198,5273,1,0,5464,1995-01-30,95808,7984,12,A,TRUE,FALSE,80100,15,NA,162567,900
2420,35,1996-06-25,monthly,Jablonec n. Nisou,north Bohemia,88768,7,80.5,8867,130,10,18,5,1,1,1.21,3384,3620,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7100,15,NA,27171,1000
2421,18,1995-01-11,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740,1910,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,4920,15,3,51847,900
2422,27,1997-08-29,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029,1127,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5100,15,NA,39670,200
2423,30,1993-02-14,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,15,NA,31220,400
2424,1,1995-10-13,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,63700,15,1,153616,300
2425,41,1993-01-23,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445,5471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9600,15,NA,45078,900
2428,72,1993-09-08,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,39360,15,NA,67371,700
2429,61,1993-02-06,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112,2059,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,29600,15,NA,87152,600
2430,3,1994-10-09,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,40320,15,NA,73782,900
2431,74,1995-02-23,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18720,15,NA,59851,400
2432,8,1996-04-18,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179,4987,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4100,15,NA,41170,1100
2433,71,1993-02-19,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980,4595,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12800,15,NA,54109,500
2434,17,1993-02-02,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19200,15,NA,34753,600
2435,38,1993-11-01,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63200,15,NA,163430,200
2436,67,1993-05-25,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244,3079,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,41280,15,NA,91924,400
2437,1,1995-12-04,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5880,15,NA,21640,500
2438,71,1997-11-16,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980,4595,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12100,15,NA,34834,300
2439,74,1996-08-13,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9500,15,NA,32013,500
2440,19,1997-12-18,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24300,15,NA,71111,1100
2441,47,1996-12-22,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,18900,15,6,71934,200
2442,14,1997-08-21,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604,6295,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2500,15,NA,20353,600
2443,46,1997-06-25,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25800,15,NA,69833,1000
2444,76,1997-09-07,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,32200,15,6,105483,900
2445,52,1996-07-07,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564,2799,1,0,5469,1997-12-26,293160,4886,60,C,TRUE,FALSE,64500,15,NA,135318,800
2446,3,1995-01-16,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10800,15,NA,63047,700
2447,38,1997-07-14,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14560,15,NA,53494,12051
2448,23,1997-05-11,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2300,15,NA,18338,1000
2449,23,1997-08-05,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22600,300,NA,87902,200
2450,48,1996-04-10,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59,9060,124,50,24,8,1,1.7,2.44,1655,1717,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,25400,15,14,108553,900
2451,54,1997-04-29,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17500,15,NA,53717,300
2452,1,1997-07-14,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5400,15,NA,29452,600
2453,1,1993-03-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7800,15,NA,29206,400
2454,8,1994-05-07,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179,4987,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,34100,15,NA,96414,400
2455,30,1997-02-06,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7200,15,NA,36954,200
2456,65,1995-09-09,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,1,0,5470,1996-04-15,200976,4187,48,C,TRUE,FALSE,36000,15,NA,83554,600
2457,76,1993-11-11,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7400,15,NA,36948,500
2459,55,1997-09-10,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659,3894,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6800,15,NA,30233,200
2460,1,1993-11-22,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26800,15,3,70637,700
2461,1,1997-09-28,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9300,15,NA,35024,200
2463,56,1994-10-11,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19700,15,NA,57074,600
2465,57,1996-10-06,monthly,Hodonin,south Moravia,161954,8,48,8720,116,21,37,20,3,3.7,4.5,3729,3651,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4000,15,NA,32087,1000
2466,39,1997-04-11,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947,4743,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,21900,15,4,89302,400
2467,33,1993-05-29,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,23840,15,27,99229,400
2468,4,1996-07-13,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244,5892,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2910,15,NA,31838,400
2469,11,1996-02-05,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3600,15,NA,25007,200
2470,16,1994-07-23,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,40800,15,NA,67174,700
2471,6,1994-07-03,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640,3120,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,68100,15,8,131102,600
2472,60,1994-02-08,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,38240,15,76,108503,800
2473,14,1996-02-16,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604,6295,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3930,15,NA,24215,200
2474,33,1996-04-20,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5400,15,NA,24427,200
2475,17,1996-10-13,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,30400,15,NA,53645,600
2476,32,1993-12-12,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8550,15,NA,26009,900
2477,11,1997-02-11,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6000,15,NA,31270,800
2479,18,1993-10-09,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740,1910,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9600,15,NA,35879,1100
2480,35,1997-09-07,monthly,Jablonec n. Nisou,north Bohemia,88768,7,80.5,8867,130,10,18,5,1,1,1.21,3384,3620,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,63400,15,1,127009,400
2481,1,1995-10-28,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5400,300,NA,29100,1100
2482,1,1994-02-23,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22900,15,NA,60912,500
2483,1,1996-09-29,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,2,82981,600
2484,74,1993-01-03,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24300,15,NA,53806,1100
2485,41,1997-08-18,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445,5471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4500,15,NA,28383,800
2486,1,1993-02-27,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,5479,1994-01-10,24516,2043,12,A,TRUE,FALSE,61000,15,NA,154473,200
2487,42,1995-10-22,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658,1668,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11200,15,NA,42851,900
2488,5,1993-04-06,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8880,15,NA,38757,400
2489,72,1993-03-09,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8850,15,NA,31996,900
2490,22,1995-02-21,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26000,15,NA,82125,700
2491,76,1996-03-01,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9300,1,NA,36221,500
2492,73,1997-09-01,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,15,NA,30169,700
2493,62,1993-03-29,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719,2906,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,44640,15,NA,85462,300
2494,74,1994-04-23,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,43400,15,NA,106583,200
2495,70,1997-03-19,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2700,800,NA,49400,200
2496,51,1994-05-21,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496,3839,2,0,5482,1996-01-12,165120,2752,60,C,TRUE,FALSE,6300,15,NA,37946,1100
2497,65,1993-03-16,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6600,15,NA,45664,300
2498,40,1996-03-01,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14000,15,NA,51923,400
2499,2,1996-02-08,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25800,15,NA,45064,400
2500,61,1995-10-26,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112,2059,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11500,15,NA,46436,700
2501,30,1994-02-26,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,21600,15,54,97607,600
2502,32,1996-10-21,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9500,15,NA,33035,800
2503,1,1993-03-05,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12000,15,NA,73196,600
2504,16,1993-12-09,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,62400,15,32,88357,300
