,account_id,district_id,date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population<500,municipality_population_500-1999,municipality_population_2000-9999,municipality_population_>=10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2739,3061,76,1995-11-08,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736.0,2807,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4100,15,NA,26464,300
2740,3062,17,1997-08-15,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003.0,1181,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14950,15,NA,28697,400
2741,3063,72,1993-05-26,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,2700,15,NA,47183,1100
2742,3064,40,1993-05-23,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,1,0.0,5599.0,1995-03-21,15420.0,1285.0,12.0,A,True,False,11840,15,NA,60755,1000
2743,3066,74,1996-08-12,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,27520,15,NA,53841,700
2744,3067,46,1997-01-30,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,6700,15,NA,34928,800
2745,3068,59,1993-04-25,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595.0,2305,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10200,15,NA,38231,500
2746,3069,66,1993-03-20,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,25900,15,NA,115033,400
2747,3070,56,1997-08-21,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,40320,15,NA,62829,300
2748,3071,41,1996-10-03,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445.0,5471,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,26600,15,2.0,87021,900
2749,3072,8,1993-06-05,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179.0,4987,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,53200,15,NA,84311,1000
2750,3075,71,1997-06-25,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,7000,15,NA,29190,400
2751,3076,54,1993-03-27,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,5200,15,NA,28361,700
2752,3077,64,1997-04-16,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,15400,15,5.0,71961,600
2753,3078,1,1993-07-16,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3800,15,NA,23086,200
2754,3079,18,1996-02-26,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7650,15,NA,24125,1000
2755,3080,57,1995-10-29,monthly,Hodonin,south Moravia,161954,8,48.0,8720,116,21,37,20,3,3.7,4.5,3729.0,3651,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5600,15,NA,25637,400
2756,3082,33,1997-11-16,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,11600,15,NA,35859,700
2757,3083,66,1997-03-18,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,28900,15,NA,78816,200
2758,3085,66,1997-07-03,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,20800,15,NA,49328,600
2759,3086,1,1993-11-02,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,29900,15,11.0,109688,800
2760,3087,15,1993-12-04,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3800,15,NA,26255,600
2761,3088,18,1996-03-08,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,37440,15,13.0,71278,600
2762,3090,1,1996-12-10,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37700,15,NA,119655,500
2763,3091,3,1993-11-11,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824.0,2813,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29200,15,NA,80841,200
2764,3092,46,1995-12-20,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9000,15,NA,29245,1000
2765,3093,16,1996-11-21,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874.0,1913,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24300,15,NA,65682,500
2766,3094,56,1993-12-20,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,24160,10,NA,69014,600
2767,3096,68,1993-06-29,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4.0,4.72,5623.0,5887,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24600,8,NA,68751,1000
2768,3097,66,1997-08-14,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8250,15,NA,27220,900
2769,3098,1,1996-09-16,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,31200,15,NA,47235,600
2770,3099,70,1993-05-20,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6400,15,NA,35211,800
2771,3100,65,1997-06-22,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157.0,2718,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,28160,15,NA,56421,600
2772,3101,1,1994-02-27,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5730,15,NA,23908,700
2773,3102,33,1997-11-23,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,14200,15,1.0,62726,1100
2774,3104,1,1997-04-29,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7300,15,NA,42635,700
2775,3105,37,1997-11-21,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147.0,4166,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,2145,15,NA,24631,1000
2776,3107,5,1993-11-20,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,12650,15,NA,103276,200
2777,3108,53,1993-03-14,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850.0,1903,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,5400,15,NA,20932,600
2778,3109,18,1995-04-08,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,42000,0,NA,66840,-6285
2779,3110,48,1997-01-12,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,54600,15,NA,123735,1000
2780,3111,60,1995-11-08,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879.0,2252,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37440,15,NA,73057,200
2781,3112,38,1994-08-12,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7.0,8.23,2653.0,2822,2,1.0,5610.0,1996-02-24,123216.0,2567.0,48.0,C,True,False,60700,15,33.0,155867,700
2782,3113,67,1993-08-16,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,62000,1,20.0,146810,-915
2783,3114,1,1996-06-15,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,54800,15,NA,128229,700
2784,3115,14,1996-03-27,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,2,0.0,5611.0,1996-11-15,321180.0,5353.0,60.0,C,True,False,34000,15,NA,90257,700
2785,3116,54,1996-04-05,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,18300,15,3.0,85010,1100
2786,3117,33,1993-02-24,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4800,15,NA,29772,900
2787,3118,48,1996-03-10,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,17400,15,NA,69381,500
2788,3119,33,1997-05-02,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,1440,15,NA,23070,1100
2789,3120,1,1996-06-20,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,13000,15,NA,38370,400
2790,3121,46,1996-03-08,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4400,15,NA,25948,1000
2791,3122,74,1997-05-12,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,14720,15,NA,57000,1100
2792,3124,6,1995-06-13,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640.0,3120,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,19200,15,51.0,55037,500
2793,3125,37,1996-12-16,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147.0,4166,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8500,15,NA,32229,400
2794,3126,17,1996-09-03,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003.0,1181,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8100,15,NA,37703,400
2795,3127,66,1993-08-08,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,58200,15,17.0,137533,1100
2796,3128,1,1995-01-06,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,10200,15,NA,72491,200
2797,3129,5,1993-12-05,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,11900,15,NA,36842,200
2798,3130,13,1996-03-20,monthly,Rakovnik,central Bohemia,53921,2,41.3,8598,123,61,22,1,1,2.7,3.26,1597.0,1875,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5700,15,NA,94779,500
2799,3131,21,1995-10-23,monthly,Tabor,south Bohemia,103347,7,67.0,9104,123,87,16,7,1,1.5,2.07,2299.0,2354,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,21900,15,6.0,70241,300
2800,3132,56,1995-10-08,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8500,13,NA,35256,400
2801,3133,66,1993-06-14,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,27100,15,NA,61083,1000
2802,3134,48,1994-04-29,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,34080,15,NA,80578,600
2803,3135,72,1993-12-27,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21700,15,NA,97585,200
2804,3136,69,1993-08-07,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,26500,15,NA,86549,900
2805,3137,39,1996-12-15,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,5614.0,1998-09-21,253560.0,4226.0,60.0,C,True,False,25900,15,NA,76510,900
2806,3138,37,1996-03-24,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147.0,4166,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,15100,15,NA,41961,300
2807,3139,12,1995-08-30,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,31800,15,NA,71220,200
2808,3140,3,1997-05-13,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824.0,2813,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,8960,15,NA,36707,1000
2809,3142,2,1994-09-14,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159.0,2674,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6100,15,NA,33603,200
2810,3143,38,1996-10-18,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7.0,8.23,2653.0,2822,2,0.0,5616.0,1998-05-15,130896.0,5454.0,24.0,C,True,False,7300,15,NA,59233,300
2811,3144,67,1996-03-09,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6200,15,NA,26808,800
2812,3145,4,1993-12-03,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,14400,15,NA,45930,300
2813,3146,68,1993-10-26,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4.0,4.72,5623.0,5887,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7500,15,NA,33061,300
2814,3147,54,1995-04-05,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14200,15,NA,81225,300
2815,3148,33,1995-11-19,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6180,15,NA,34051,400
2816,3149,57,1996-06-27,monthly,Hodonin,south Moravia,161954,8,48.0,8720,116,21,37,20,3,3.7,4.5,3729.0,3651,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,35840,15,NA,58668,800
2817,3151,6,1996-02-21,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640.0,3120,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,25400,15,36.0,108602,200
2818,3152,1,1993-07-16,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37400,15,NA,58199,500
2819,3153,2,1996-07-05,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159.0,2674,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,61400,15,8.0,144318,800
2820,3154,1,1997-07-02,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22100,15,NA,89400,400
2821,3155,28,1996-08-29,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23900,15,NA,67639,700
2822,3157,77,1993-09-10,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4.0,5.56,3460.0,3590,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14750,15,NA,54191,400
2823,3158,71,1996-10-03,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,2970,15,NA,28062,200
2824,3160,22,1994-06-19,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089.0,1117,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,21600,15,16.0,105068,400
2825,3161,48,1996-08-26,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,5620.0,1998-06-16,30012.0,2501.0,12.0,C,True,False,56000,15,NA,127752,700
2826,3163,41,1997-05-24,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445.0,5471,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,60800,15,8.0,123108,500
2827,3164,33,1993-12-24,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,15300,15,NA,39658,1000
2828,3166,71,1993-08-10,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,1,1.0,5624.0,1995-01-03,177744.0,3703.0,48.0,D,True,True,55900,2,18.0,145957,-2486
2829,3167,18,1994-08-08,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,28600,15,NA,100113,200
2830,3168,39,1993-02-20,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,10250,15,NA,43511,1000
2831,3169,19,1997-12-19,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999.0,1099,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23300,15,NA,54879,500
2832,3170,1,1996-01-12,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22800,15,NA,45753,900
2833,3171,61,1993-09-28,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112.0,2059,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6650,15,NA,28477,900
2834,3172,77,1997-05-27,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4.0,5.56,3460.0,3590,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,1899,15,NA,20878,600
2835,3173,39,1993-05-15,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14600,15,NA,30870,1100
2836,3174,65,1997-12-10,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157.0,2718,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,5900,15,NA,31080,400
2837,3175,50,1996-10-08,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14600,15,NA,30247,600
2838,3176,26,1997-03-26,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4500,15,NA,22782,600
2839,3177,74,1996-11-12,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17100,100,NA,63892,500
2840,3178,4,1996-04-27,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4050,15,NA,21519,600
2841,3179,71,1996-09-20,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21920,15,NA,54229,800
2842,3180,1,1996-06-18,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29100,15,NA,52082,500
2843,3181,42,1993-05-16,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658.0,1668,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,23700,15,NA,86681,1000
2844,3182,6,1996-12-20,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640.0,3120,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,18700,15,NA,58454,200
2845,3183,45,1994-04-01,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080.0,2122,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14500,15,NA,40930,600
2846,3184,1,1994-02-18,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8200,15,NA,32701,700
2847,3185,45,1997-07-29,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080.0,2122,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,9100,15,10.0,69720,800
2848,3186,10,1995-05-28,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810.0,4316,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,20800,15,NA,67823,700
2849,3187,59,1997-12-20,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595.0,2305,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5900,15,NA,20134,500
2850,3188,24,1997-02-20,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,16000,15,NA,58120,400
2851,3189,29,1995-11-29,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,0.0,5625.0,1996-12-15,222180.0,3703.0,60.0,D,True,True,52600,14,NA,130659,-5968
2852,3190,1,1996-12-30,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21600,15,NA,54923,1000
2853,3191,72,1996-09-17,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10600,15,NA,42318,900
2854,3192,18,1996-07-28,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,13920,15,2.0,63544,400
2855,3193,74,1996-02-27,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23200,15,NA,62868,400
2856,3194,11,1997-04-19,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475.0,3529,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14300,15,NA,42056,1100
2857,3195,40,1993-09-02,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,12400,15,NA,63392,600
2858,3196,1,1993-12-13,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,13750,15,NA,52530,700
2859,3197,1,1993-12-25,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,7410,15,NA,31156,300
